Attention,Meditation,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,HighGamma,Key
53,67,208518,24219,2687,8477,2964,3352,6198,1706,0
57,80,688183,12431,20635,8621,2080,8808,11112,3540,0
50,74,453209,141943,17827,1465,8801,9886,3278,2902,0
41,66,628100,126627,35295,36227,25072,33099,9794,5298,0
37,66,811231,24885,10137,1578,2762,1949,1515,556,0
27,63,416717,28424,32543,6994,8128,6648,1560,4182,0
11,50,67437,30751,1040,875,2744,1586,1230,871,4
48,21,468675,174202,8577,19305,17146,23426,29425,10122,4
47,30,98163,25886,18034,23444,10977,18521,15862,14097,0
40,38,111774,21909,6006,1006,6429,3344,7732,1616,0
37,50,142530,22248,9191,6086,5007,7385,5564,3634,0
48,54,58951,4755,965,1237,3029,4567,3496,983,0
37,37,26761,10946,10606,3386,10165,21065,27842,17737,1
69,47,44680,3491,6231,1389,8321,30720,7453,22177,1
80,26,941,6734,4104,6662,16412,18331,18558,11595,1
97,27,36540,10542,2211,2519,8930,21841,20173,5352,1
97,26,2151,6385,5434,4036,11287,13685,17843,18026,1
94,17,12281,17292,1857,4405,6217,39634,12404,5936,1
100,13,13134,7995,4915,5915,12023,41132,20729,10108,1
88,26,37738,49521,20191,4866,8795,25144,26311,6676,1
80,26,12289,12154,3606,2449,2597,4607,5814,1167,1
80,37,5896,8609,5773,3305,8702,28211,20897,13581,1
78,38,7824,4383,2069,2917,2316,18633,15583,7006,1
91,41,7518,2674,12768,3481,3312,34815,14918,6166,1
100,44,4315,6229,7835,2515,5824,15792,25008,7730,1
97,41,8272,11948,1211,4600,11199,16972,11851,4955,1
91,43,51687,17383,7015,2216,5318,22216,31331,13695,1
81,47,35923,3882,2835,2558,2066,4864,4522,6760,1
70,50,428801,22026,5152,16119,12857,10075,15505,6220,0
61,57,78146,62852,13885,15990,16581,20613,13110,4720,0
60,61,9173,16509,3564,9786,13211,21405,8765,6158,0
69,38,14179,14224,2862,1798,3755,35774,17805,16053,0
83,20,1410,10362,1796,4017,13381,24392,19716,8757,3
100,11,4258,3555,5437,1025,5631,31248,13588,4689,3
100,35,3566,2398,2724,11536,4780,20930,8130,6175,3
100,35,13703,11246,386,3395,4195,13690,12844,13092,3
93,38,3790,2752,857,1145,873,6505,5318,1633,3
77,21,2085,2596,1762,3804,6046,14935,33292,12140,3
93,30,5156,12753,12525,14052,18978,13741,30162,4620,3
70,57,3069,29448,467,4633,6954,20262,34604,7808,0
77,47,8471,4233,2774,3094,6831,26081,19185,4503,0
81,27,31323,25326,3969,5778,19955,23000,16562,6303,0
83,26,7468,3273,3168,7820,6435,7041,16493,9135,0
96,23,2503,3774,1052,1302,10555,20262,21092,3294,0
81,38,28711,22052,4656,15380,8777,12916,24065,5318,4
77,44,85539,36132,10619,3842,7976,19458,21579,7980,4
91,23,9933,3191,822,3208,10703,26251,21597,8268,4
83,34,11387,20294,6676,4753,10567,44145,32188,4285,4
96,24,4838,4105,1552,4554,4196,17481,21765,4846,4
100,37,18885,9607,2936,6677,2965,22427,15512,3496,4
100,41,10946,1316,1632,5531,5771,23751,31200,6837,4
97,48,9594,5394,198,5049,1894,6467,26460,7251,4
93,50,5290,8269,4232,2666,3234,14970,32293,9290,4
96,50,2978,5142,1179,6724,2590,22566,24094,19941,4
96,47,22322,5532,2270,3942,5856,28686,28234,6792,4
100,48,8951,6591,8674,2541,2178,13874,9260,9721,4
94,50,6277,19460,10612,2169,1204,20312,7943,15088,4
91,50,16970,9344,5449,3522,3209,19010,16474,7109,4
90,44,9418,8037,1251,2959,7880,23082,8386,7826,0
96,41,15730,2860,1294,7407,2995,21260,19517,12526,0
97,38,5484,13672,5002,3591,3278,16231,17979,7150,0
94,30,416017,38656,9159,4018,3507,35853,22945,6345,0
84,34,12959,17486,605,4787,9872,14929,21073,7403,2
90,14,10851,4596,513,2223,2313,28568,24867,11860,2
93,16,3474,6431,4980,4364,2620,23970,46930,21820,2
100,10,12318,16835,3978,2197,4645,43181,22507,4511,2
100,20,11349,3295,1675,7553,4871,23305,15383,12533,2
100,26,2608,7555,1256,3341,2668,23720,23065,3419,2
100,7,5287,8627,1214,766,5850,40716,32201,4465,2
100,37,5465,5168,15816,5605,2376,12831,21246,6511,2
91,47,2882,6236,7881,3815,5675,8020,34702,16231,2
90,50,7491,9173,524,4840,6742,26027,15419,10032,2
88,66,11713,2849,4010,3198,5772,35897,12580,11925,2
100,47,6579,2190,1850,4344,4909,28724,21629,7313,2
100,34,13767,8004,3522,4269,4703,29222,22061,3031,2
100,41,17061,3769,4884,1759,2436,19326,23878,6055,2
100,41,8197,5675,3410,3039,2585,25455,11472,7985,2
100,44,8925,15000,5724,3081,5323,15754,22883,7180,2
90,41,22103,11573,1881,5971,3475,10456,23566,4634,0
90,37,20926,7527,3312,3074,14654,34450,13102,4013,0
100,21,8300,5776,1296,712,3239,22426,27302,6624,0
96,34,4628,5336,4293,897,2334,8941,14635,5671,0
100,14,6227,7448,1933,1161,2992,35863,12532,12840,0
100,27,11762,3354,4127,4309,10077,12713,14867,4871,3
100,40,7672,3564,724,9268,3927,43364,18875,11969,3
100,37,6255,1652,2136,2762,6124,16623,19505,4628,3
100,51,9620,9527,4273,3915,763,22403,19881,5067,3
100,41,23855,9375,1345,3059,6155,15129,27222,8147,3
87,38,4388,29082,3749,2108,2780,12136,24004,11847,3
78,44,8356,4813,2827,4755,1589,13176,21740,12511,3
81,44,7065,1817,2166,1808,2878,9662,12792,7889,3
81,64,2539,814,7877,8840,1665,21509,15989,7354,3
97,66,8033,7561,2456,3724,1884,28780,22383,9758,3
100,54,9432,10445,4316,2356,3985,33772,34830,8474,3
94,54,391034,22190,9018,5256,6163,22892,17610,7175,3
96,35,5445,11870,3123,2554,6854,22578,19064,7030,3
93,37,19258,7262,3477,2731,5220,23452,12920,12567,3
90,40,5648,4361,2465,1123,5546,10408,17651,4624,0
88,40,31295,18908,8640,4204,5839,21870,7187,10715,0
91,41,10385,6582,4733,1208,2883,25810,24373,8038,0
91,38,5478,6106,1840,2657,10147,20433,21429,12381,0
94,23,5346,15608,1702,1088,4366,30811,12731,3552,0
97,13,2946,7860,977,2560,8574,10715,19021,8937,1
100,7,3384,6514,217,4245,2907,43281,19274,10909,1
100,10,4225,5784,501,5341,4188,23013,24120,8909,1
100,10,3145,4394,1530,725,2248,37404,13312,3970,1
100,21,77138,31319,7581,8672,1643,14157,12808,5281,1
83,35,37584,23075,2880,12110,10338,22532,36202,8410,1
54,44,6726,890,705,403,2404,3452,3987,3324,1
67,41,6573,4386,7234,1740,4866,21838,27617,4884,1
74,40,2611,7395,2952,5234,3888,21073,29456,8344,1
88,56,9399,4935,1083,6835,1378,17275,25089,19366,1
90,56,6967,2667,3377,2949,5235,14726,22016,11677,1
94,54,7080,2741,4428,6605,2378,40589,25518,12553,1
90,47,5567,8301,2755,1097,17841,11218,27918,10524,1
81,43,3782,17952,5061,6000,6071,15550,33078,18005,0
75,56,6853,4682,7857,8666,1905,14988,32516,7280,0
74,44,4808,8676,1823,1472,6914,23256,35744,12983,0
74,53,5305,7410,3470,2225,4935,13914,19342,7301,0
84,50,3445,6414,9832,2069,6152,41437,20183,6758,0
91,38,2579,5471,5450,3636,3480,22531,20084,4648,4
94,43,14968,8509,2197,4443,2266,41864,20329,6708,4
96,41,5999,8531,4944,3083,4308,27979,20222,5251,4
100,35,3462,3304,1807,3285,4657,35454,12860,7511,4
100,30,7155,3481,1926,5030,7220,21555,47104,4303,4
93,35,20470,11284,2522,1662,2679,14075,20619,4660,4
93,38,2822,5201,6400,3529,3268,23917,38269,12680,4
90,35,4497,9549,2164,1507,2875,30026,18883,9181,4
91,40,5582,2432,5783,6036,2915,33169,17609,10396,4
100,23,12305,9243,2117,865,3949,53583,34985,6700,4
100,17,1418,2492,1480,4054,7043,18787,21911,7553,4
100,24,11748,4528,1460,2755,3535,22476,37014,7849,4
100,21,5081,2659,4262,1070,3802,16538,21738,12981,4
100,35,7014,5818,4713,2397,2969,23507,21582,3492,4
100,38,5969,5634,2902,1989,5544,12910,41977,8524,0
97,35,2770,1546,517,1038,1262,5664,8604,1576,0
87,40,5412,10817,3534,544,1399,13631,20313,14529,0
90,38,5102,996,1988,1775,4833,13336,15940,14803,0
87,40,10814,8705,3503,2289,1785,13744,26698,7116,2
84,35,5077,8500,946,2388,4096,17748,44314,4895,2
91,24,5512,16106,3133,1079,4269,41503,31259,5987,2
81,21,5340,14211,6533,9131,6074,20207,13512,9531,2
88,21,7682,3250,1780,1969,1589,26520,11828,8999,2
67,38,362092,79426,9041,19898,14879,20170,26247,7311,2
60,50,11987,7282,2468,1526,5410,4163,3597,1586,2
63,47,6467,7034,2017,11168,13094,19855,10485,10848,2
48,40,388785,95112,1213,11398,16449,20762,31417,5501,2
63,27,7305,5304,681,1550,8316,14790,15673,18285,2
53,38,24124,4201,10220,2408,5349,6277,7350,2327,2
74,27,2851,1979,2333,1133,18887,44664,28770,13296,2
54,44,7594,20892,4164,9972,8408,8646,10997,19605,0
60,40,8389,7211,13870,2500,11886,17536,18453,8847,0
67,53,4674,9463,10777,6495,6200,20380,23694,10179,0
66,56,5957,4239,674,13004,6754,21538,17057,9082,0
66,44,14727,21584,5917,4063,7411,25304,24120,10735,0
64,56,14145,4574,2575,7248,3993,17642,19752,4022,3
74,34,10608,7578,526,1446,1026,10797,21129,7614,3
77,38,11153,9692,6705,3576,4386,15612,24299,8966,3
83,16,1018,4822,183,1675,6274,21182,24843,8210,3
74,54,25542,2220,5297,8435,1146,17181,16045,6672,3
69,61,4487,1626,2265,6404,5644,6268,30574,7790,3
74,37,10210,2605,555,411,2818,12038,23184,10578,3
75,35,11864,9083,7830,6656,3195,32260,28224,4842,0
81,23,11782,17066,3835,2103,8888,25061,25066,13553,0
83,26,9581,7075,6334,1215,5336,26620,18903,6549,0
70,47,33741,30961,12437,11894,2154,38775,13587,13222,0
64,38,3241,12655,5332,751,9100,11869,29009,9935,0
61,37,4918,14346,573,2327,3023,11694,16435,13999,0
61,38,5017,6670,5573,3641,5593,25369,8905,9388,1
67,38,5665,3477,4397,3489,7051,17892,32087,8295,1
67,54,4659,8798,14400,2124,2722,14672,20452,8965,1
75,57,5961,9298,1380,3394,2563,23521,24720,10193,1
78,54,7690,5384,4200,1692,1454,24612,18760,9443,1
87,41,4511,3990,3310,2289,4091,47271,21004,12635,1
90,34,6134,6810,5658,4163,5058,17345,32030,4693,1
88,35,3079,7927,2190,1982,5505,16422,14146,10744,1
78,37,7803,12726,6001,1228,11723,11576,18060,4234,1
48,56,515111,26774,8776,15043,7627,38994,21232,16630,1
54,43,4694,7034,391,1970,6048,37570,18623,12742,1
56,56,6520,6561,9496,9120,2478,19050,21465,7631,1
77,48,2535,6981,6342,2103,1220,26523,40000,4680,1
94,23,3060,4914,110,1059,1596,45393,23965,9809,1
84,44,7356,10129,2721,5239,5373,21331,9501,9738,1
87,37,2818,6252,4628,1100,1870,11630,23684,7674,0
74,70,3207,6776,428,11697,1608,30482,25275,4845,0
90,61,1694,4553,8620,5031,4084,28971,19431,7590,4
74,56,439052,43784,8715,5342,2173,10695,30409,11551,4
67,51,15761,16712,3105,4148,3032,19528,9489,13947,4
54,57,14081,20833,4187,5937,1819,38896,13598,5799,4
34,47,103524,31345,3745,577,5713,3395,8093,3355,4
44,54,58109,7949,6934,7837,3507,18626,27859,5832,4
47,60,1291,6488,9295,2439,6852,18184,7513,8378,4
43,77,4455,2294,8626,3891,2799,12325,15785,6900,4
74,78,8146,3354,2755,2005,2911,29404,20297,10190,4
81,69,3331,3865,7428,3675,6796,37329,53584,5538,4
83,74,7787,3859,2521,12613,4419,22990,8489,17371,4
97,51,1649,4652,1007,4496,1952,51386,46310,19608,0
96,53,2355,3428,2653,2048,3748,23375,28816,10428,0
93,51,7732,9661,4148,3043,1962,29014,50664,24171,0
93,30,6033,11388,1086,1898,3777,22194,34869,4480,0
81,37,4088,13782,756,5536,7114,24230,12942,14061,2
84,20,3490,13947,2299,2051,3315,22789,17542,9966,2
84,38,3619,8525,5623,6665,5345,31352,22837,12553,2
83,51,116972,5464,1405,6395,2285,7186,5351,1219,2
57,44,120133,59585,2946,1584,5438,6210,3140,1884,0
